Interface,Has BCD,Has MDN Page,Expected URL,Redirect
CSSTransformValue.is2D,true,false,https://developer.mozilla.org/docs/Web/API/CSSTransformValue/is2D
CSSTransformValue[],false,false
CSSTranslate,true,false,https://developer.mozilla.org/docs/Web/API/CSSTranslate
CSSTranslate.CSSTranslate,true,false,https://developer.mozilla.org/docs/Web/API/CSSTranslate/CSSTranslate
CSSTranslate.x,true,false,https://developer.mozilla.org/docs/Web/API/CSSTranslate/x
CSSTranslate.y,true,false,https://developer.mozilla.org/docs/Web/API/CSSTranslate/y
CSSTranslate.z,true,false,https://developer.mozilla.org/docs/Web/API/CSSTranslate/z
CSSUnitValue,true,false,https://developer.mozilla.org/docs/Web/API/CSSUnitValue
CSSUnitValue.CSSUnitValue,true,false,https://developer.mozilla.org/docs/Web/API/CSSUnitValue/CSSUnitValue
CSSUnitValue.value,true,false,https://developer.mozilla.org/docs/Web/API/CSSUnitValue/value
CSSUnitValue.unit,true,false,https://developer.mozilla.org/docs/Web/API/CSSUnitValue/unit
CSS.number,true,false,https://developer.mozilla.org/docs/Web/API/CSS/number
CSS.percent,true,false,https://developer.mozilla.org/docs/Web/API/CSS/percent
CSS.em,true,false,https://developer.mozilla.org/docs/Web/API/CSS/em
CSS.ex,true,false,https://developer.mozilla.org/docs/Web/API/CSS/ex
CSS.ch,true,false,https://developer.mozilla.org/docs/Web/API/CSS/ch
CSS.rem,true,false,https://developer.mozilla.org/docs/Web/API/CSS/rem
CSS.vw,true,false,https://developer.mozilla.org/docs/Web/API/CSS/vw
CSS.vh,true,false,https://developer.mozilla.org/docs/Web/API/CSS/vh
CSS.vmin,false,false
CSS.vmax,true,false,https://developer.mozilla.org/docs/Web/API/CSS/vmax
CSS.cm,true,false,https://developer.mozilla.org/docs/Web/API/CSS/cm
CSS.mm,true,false,https://developer.mozilla.org/docs/Web/API/CSS/mm
CSS.in,true,false,https://developer.mozilla.org/docs/Web/API/CSS/in
CSS.pt,true,false,https://developer.mozilla.org/docs/Web/API/CSS/pt
CSS.pc,true,false,https://developer.mozilla.org/docs/Web/API/CSS/pc
CSS.px,true,false,https://developer.mozilla.org/docs/Web/API/CSS/px
CSS.Q,true,false,https://developer.mozilla.org/docs/Web/API/CSS/Q
CSS.deg,true,false,https://developer.mozilla.org/docs/Web/API/CSS/deg
CSS.grad,true,false,https://developer.mozilla.org/docs/Web/API/CSS/grad
CSS.rad,true,false,https://developer.mozilla.org/docs/Web/API/CSS/rad
CSS.turn,true,false,https://developer.mozilla.org/docs/Web/API/CSS/turn
CSS.s,true,false,https://developer.mozilla.org/docs/Web/API/CSS/s
CSS.ms,true,false,https://developer.mozilla.org/docs/Web/API/CSS/ms
CSS.Hz,true,false,https://developer.mozilla.org/docs/Web/API/CSS/Hz
CSS.kHz,true,false,https://developer.mozilla.org/docs/Web/API/CSS/kHz
CSS.dpi,true,false,https://developer.mozilla.org/docs/Web/API/CSS/dpi
CSS.dpcm,true,false,https://developer.mozilla.org/docs/Web/API/CSS/dpcm
CSS.dppx,true,false,https://developer.mozilla.org/docs/Web/API/CSS/dppx
CSS.fr,true,false,https://developer.mozilla.org/docs/Web/API/CSS/fr
CSSUnparsedValue,true,false,https://developer.mozilla.org/docs/Web/API/CSSUnparsedValue
CSSUnparsedValue.CSSUnparsedValue,false,false
CSSUnparsedValue.CSSUnparsedSegment,false,false
CSSUnparsedValue.length,true,false,https://developer.mozilla.org/docs/Web/API/CSSUnparsedValue/length
CSSUnparsedValue[],false,false
CSSVariableReferenceValue,true,false,https://developer.mozilla.org/docs/Web/API/CSSVariableReferenceValue
CSSVariableReferenceValue.CSSVariableReferenceValue,true,false,https://developer.mozilla.org/docs/Web/API/CSSVariableReferenceValue/CSSVariableReferenceValue
CSSVariableReferenceValue.variable,true,false,https://developer.mozilla.org/docs/Web/API/CSSVariableReferenceValue/entries
CSSVariableReferenceValue.fallback,true,false,https://developer.mozilla.org/docs/Web/API/CSSVariableReferenceValue/forEach
FontFace.load,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/load
FontFace.loaded,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/loaded
FontFace.style,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/style
FontFace.weight,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/weight
FontFace.stretch,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/stretch
FontFace.unicodeRange,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/unicodeRange
