Interface,MDN Has Compabibility Data,MDN Page Exists,Expected URL
SVGPoint.x,true,false,https://developer.mozilla.org/docs/Web/API/SVGPoint/x
SVGPoint.y,true,false,https://developer.mozilla.org/docs/Web/API/SVGPoint/y
SVGPolygonElement.animatedPoints,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGPolygonElement/animatedPoints
SVGPolygonElement.points,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGPolygonElement/points
SVGPolylineElement.animatedPoints,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGPolylineElement/animatedPoints
SVGPolylineElement.points,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGPolylineElement/points
SVGPreserveAspectRatio.align,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGPreserveAspectRatio/align
SVGPreserveAspectRatio.meetOrSlice,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGPreserveAspectRatio/meetOrSlice
SVGRadialGradientElement.cx,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRadialGradientElement/cx
SVGRadialGradientElement.fy,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRadialGradientElement/fy
SVGRadialGradientElement.r,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRadialGradientElement/r
SVGRadialGradientElement.fx,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRadialGradientElement/fx
SVGRadialGradientElement.cy,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRadialGradientElement/cy
SVGRadialGradientElement.fr,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRadialGradientElement/fr
SVGRect.height,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRect/height
SVGRect.width,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRect/width
SVGRect.x,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRect/x
SVGRect.y,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRect/y
SVGRectElement.height,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRectElement/height
SVGRectElement.x,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRectElement/x
SVGRectElement.y,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRectElement/y
SVGRectElement.rx,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRectElement/rx
SVGRectElement.ry,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRectElement/ry
SVGRectElement.width,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGRectElement/width
SVGScriptElement.type,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGScriptElement/type
SVGStopElement.offset,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStopElement/offset
SVGStringList.appendItem,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/appendItem
SVGStringList.insertItemBefore,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/insertItemBefore
SVGStringList.length,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/length
SVGStringList.numberOfItems,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/numberOfItems
SVGStringList.removeItem,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/removeItem
SVGStringList.replaceItem,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/replaceItem
SVGStringList.initialize,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/initialize
SVGStringList.clear,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/clear
SVGStringList.getItem,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStringList/getItem
SVGStyleElement.disabled,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStyleElement/disabled
SVGStyleElement.type,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStyleElement/type
SVGStyleElement.sheet,true,false,https://developer.mozilla.org/docs/Web/API/SVGStyleElement/sheet
SVGStyleElement.title,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStyleElement/title
SVGStyleElement.media,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGStyleElement/media
SVGSVGElement.animationsPaused,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/animationsPaused
SVGSVGElement.createSVGLength,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGLength
SVGSVGElement.createSVGMatrix,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGMatrix
SVGSVGElement.createSVGNumber,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGNumber
SVGSVGElement.createSVGPoint,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGPoint
SVGSVGElement.createSVGRect,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGRect
SVGSVGElement.createSVGTransform,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGTransform
SVGSVGElement.createSVGTransformFromMatrix,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGTransformFromMatrix
SVGSVGElement.currentScale,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/currentScale
SVGSVGElement.currentTranslate,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/currentTranslate
SVGSVGElement.deselectAll,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/deselectAll
SVGSVGElement.forceRedraw,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/forceRedraw
SVGSVGElement.getCurrentTime,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/getCurrentTime
SVGSVGElement.getElementById,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/getElementById
SVGSVGElement.getEnclosureList,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/getEnclosureList
SVGSVGElement.getIntersectionList,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/getIntersectionList
SVGSVGElement.height,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/height
SVGSVGElement.pauseAnimations,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/pauseAnimations
SVGSVGElement.setCurrentTime,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/setCurrentTime
SVGSVGElement.suspendRedraw,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/suspendRedraw
SVGSVGElement.unpauseAnimations,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/unpauseAnimations
SVGSVGElement.unsuspendRedraw,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/unsuspendRedraw
SVGSVGElement.createSVGAngle,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/createSVGAngle
SVGSVGElement.width,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/width
SVGSVGElement.x,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/x
SVGSVGElement.y,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/y
SVGSVGElement.unsuspendRedrawAll,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/unsuspendRedrawAll
SVGSVGElement.checkIntersection,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/checkIntersection
SVGSVGElement.checkEnclosure,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGSVGElement/checkEnclosure
SVGTextContentElement.getCharNumAtPosition,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getCharNumAtPosition
SVGTextContentElement.getComputedTextLength,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getComputedTextLength
SVGTextContentElement.getRotationOfChar,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getRotationOfChar
SVGTextContentElement.getStartPositionOfChar,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getStartPositionOfChar
SVGTextContentElement.getSubStringLength,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getSubStringLength
SVGTextContentElement.lengthAdjust,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/lengthAdjust
SVGTextContentElement.selectSubString,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/selectSubString
SVGTextContentElement.textLength,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/textLength
SVGTextContentElement.getEndPositionOfChar,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getEndPositionOfChar
SVGTextContentElement.getExtentOfChar,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getExtentOfChar
SVGTextContentElement.getNumberOfChars,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextContentElement/getNumberOfChars
SVGTextPathElement.method,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPathElement/method
SVGTextPathElement.spacing,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPathElement/spacing
SVGTextPathElement.startOffset,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPathElement/startOffset
SVGTextPositioningElement.dx,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPositioningElement/dx
SVGTextPositioningElement.y,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPositioningElement/y
SVGTextPositioningElement.rotate,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPositioningElement/rotate
SVGTextPositioningElement.x,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPositioningElement/x
SVGTextPositioningElement.dy,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTextPositioningElement/dy
SVGTransform.angle,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/angle
SVGTransform.setScale,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/setScale
SVGTransform.setSkewX,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/setSkewX
SVGTransform.setSkewY,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/setSkewY
SVGTransform.setTranslate,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/setTranslate
SVGTransform.type,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/type
SVGTransform.setMatrix,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/setMatrix
SVGTransform.setRotate,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/setRotate
SVGTransform.matrix,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransform/matrix
SVGTransformList.appendItem,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/appendItem
SVGTransformList.getItem,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/getItem
SVGTransformList.initialize,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/initialize
SVGTransformList.insertItemBefore,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/insertItemBefore
SVGTransformList.length,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/length
SVGTransformList.numberOfItems,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/numberOfItems
SVGTransformList.removeItem,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/removeItem
SVGTransformList.replaceItem,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/replaceItem
SVGTransformList.consolidate,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/consolidate
SVGTransformList.createSVGTransformFromMatrix,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/createSVGTransformFromMatrix
SVGTransformList.clear,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGTransformList/clear
SVGUseElement.height,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGUseElement/height
SVGUseElement.width,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGUseElement/width
SVGUseElement.x,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGUseElement/x
SVGUseElement.y,true,false,https://developer.mozilla.org/en-US/docs/Web/API/SVGUseElement/y
LargestContentfulPaint.id,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/id
LargestContentfulPaint.element,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/element
LargestContentfulPaint.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/toJSON
LargestContentfulPaint.url,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/url
LargestContentfulPaint.renderTime,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/renderTime
LargestContentfulPaint.loadTime,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/loadTime
LargestContentfulPaint.size,true,false,https://developer.mozilla.org/docs/Web/API/LargestContentfulPaint/size
LayoutShift.hadRecentInput,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShift/hadRecentInput
LayoutShift.lastInputTime,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShift/lastInputTime
LayoutShift.sources,true,false,https://developer.mozilla.org/en-US/docs/Web/API/LayoutShift/sources
LayoutShift.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShift/toJSON
LayoutShift.value,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShift/value
LayoutShiftAttribution.currentRect,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShiftAttribution/currentRect
LayoutShiftAttribution.node,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShiftAttribution/node
LayoutShiftAttribution.previousRect,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShiftAttribution/previousRect
LayoutShiftAttribution.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/LayoutShiftAttribution/toJSON
Performance.eventCounts,true,false,https://developer.mozilla.org/en-US/docs/Web/API/Performance/eventCounts
Performance.measureUserAgentSpecificMemory,false,false,https://developer.mozilla.org/en-US/docs/Web/API/Performance/measureUserAgentSpecificMemory
PerformanceEventTiming.processingEnd,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceEventTiming/processingEnd
PerformanceEventTiming.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceEventTiming/toJSON
PerformanceEventTiming.cancelable,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceEventTiming/cancelable
PerformanceEventTiming.target,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceEventTiming/target
PerformanceEventTiming.processingStart,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceEventTiming/processingStart
PerformanceLongTaskTiming.toJSON,true,false,https://developer.mozilla.org/en-US/docs/Web/API/PerformanceLongTaskTiming/toJSON
PerformanceMark.PerformanceMark,true,false,https://developer.mozilla.org/en-US/docs/Web/API/PerformanceMark/PerformanceMark
PerformanceMark.detail,true,false,https://developer.mozilla.org/en-US/docs/Web/API/PerformanceMark/detail
PerformanceMeasure.detail,true,false,https://developer.mozilla.org/en-US/docs/Web/API/PerformanceMeasure/detail
PerformanceNavigation.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceNavigation/toJSON
PerformanceNavigationTiming.activationStart,false,false,https://developer.mozilla.org/en-US/docs/Web/API/PerformanceNavigationTiming/activationStart
PerformanceTiming.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/PerformanceTiming/toJSON
TaskAttributionTiming.toJSON,true,false,https://developer.mozilla.org/en-US/docs/Web/API/TaskAttributionTiming/toJSON
TrustedTypePolicyFactory.attrNs),false,false,https://developer.mozilla.org/en-US/docs/Web/API/TrustedTypePolicyFactory/attrNs)
TrustedTypePolicyFactory.getTypeMapping,false,false,https://developer.mozilla.org/en-US/docs/Web/API/TrustedTypePolicyFactory/getTypeMapping
DedicatedWorkerGlobalScope.webkitRequestFileSystem,false,false,https://developer.mozilla.org/en-US/docs/Web/API/DedicatedWorkerGlobalScope/webkitRequestFileSystem
DedicatedWorkerGlobalScope.webkitRequestFileSystemSync,false,false,https://developer.mozilla.org/en-US/docs/Web/API/DedicatedWorkerGlobalScope/webkitRequestFileSystemSync
DedicatedWorkerGlobalScope.webkitResolveLocalFileSystemSyncURL,false,false,https://developer.mozilla.org/en-US/docs/Web/API/DedicatedWorkerGlobalScope/webkitResolveLocalFileSystemSyncURL
DedicatedWorkerGlobalScope.webkitResolveLocalFileSystemURL,false,false,https://developer.mozilla.org/en-US/docs/Web/API/DedicatedWorkerGlobalScope/webkitResolveLocalFileSystemURL
SharedWorkerGlobalScope.webkitRequestFileSystem,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SharedWorkerGlobalScope/webkitRequestFileSystem
SharedWorkerGlobalScope.webkitRequestFileSystemSync,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SharedWorkerGlobalScope/webkitRequestFileSystemSync
SharedWorkerGlobalScope.webkitResolveLocalFileSystemSyncURL,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SharedWorkerGlobalScope/webkitResolveLocalFileSystemSyncURL
SharedWorkerGlobalScope.webkitResolveLocalFileSystemURL,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SharedWorkerGlobalScope/webkitResolveLocalFileSystemURL
WorkerNavigator.usb,false,false,https://developer.mozilla.org/en-US/docs/Web/API/WorkerNavigator/usb
XMLSerializer.XMLSerializer,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XMLSerializer/XMLSerializer
XPathEvaluator.XPathEvaluator,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XPathEvaluator/XPathEvaluator
XSLTProcessor.XSLTProcessor,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XSLTProcessor/XSLTProcessor
XSLTProcessor.removeParameter,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/removeParameter
XSLTProcessor.clearParameters,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/clearParameters
XSLTProcessor.setParameter,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/setParameter
XSLTProcessor.transformToDocument,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/transformToDocument
XSLTProcessor.transformToFragment,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/transformToFragment
XSLTProcessor.importStylesheet,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/importStylesheet
XSLTProcessor.reset,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/reset
XSLTProcessor.getParameter,true,false,https://developer.mozilla.org/docs/Web/API/XSLTProcessor/getParameter
XMLHttpRequest.XMLHttpRequest,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XMLHttpRequest/XMLHttpRequest
XMLHttpRequest.setTrustToken,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XMLHttpRequest/setTrustToken
XMLHttpRequestEventTarget.onloadend,true,false,https://developer.mozilla.org/docs/Web/API/XMLHttpRequestEventTarget/onloadend
XMLHttpRequestEventTarget.ontimeout,true,false,https://developer.mozilla.org/docs/Web/API/XMLHttpRequestEventTarget/ontimeout
BeforeInstallPromptEvent.BeforeInstallPromptEvent,true,false,https://developer.mozilla.org/docs/Web/API/BeforeInstallPromptEvent/BeforeInstallPromptEvent
BeforeInstallPromptEvent.platforms,true,false,https://developer.mozilla.org/docs/Web/API/BeforeInstallPromptEvent/platforms
BeforeInstallPromptEvent.userChoice,true,false,https://developer.mozilla.org/docs/Web/API/BeforeInstallPromptEvent/userChoice
ServiceWorkerGlobalScope.onmessageerror,true,false,https://developer.mozilla.org/docs/Web/API/ServiceWorkerGlobalScope/onmessageerror
ServiceWorkerGlobalScope.serviceWorker,true,false,https://developer.mozilla.org/en-US/docs/Web/API/ServiceWorkerGlobalScope/serviceWorker
ServiceWorkerRegistration.updateViaCache,true,false,https://developer.mozilla.org/docs/Web/API/ServiceWorkerRegistration/updateViaCache
BluetoothDevice.ongattserverdisconnected,false,false,https://developer.mozilla.org/en-US/docs/Web/API/BluetoothDevice/ongattserverdisconnected
BluetoothDevice.watchAdvertisements,false,false,https://developer.mozilla.org/en-US/docs/Web/API/BluetoothDevice/watchAdvertisements
BluetoothRemoteGATTCharacteristic.oncharacteristicvaluechanged,false,false,https://developer.mozilla.org/en-US/docs/Web/API/BluetoothRemoteGATTCharacteristic/oncharacteristicvaluechanged
BluetoothRemoteGATTCharacteristic.writeValueWithResponse,true,false,https://developer.mozilla.org/en-US/docs/Web/API/BluetoothRemoteGATTCharacteristic/writeValueWithResponse
BluetoothRemoteGATTCharacteristic.writeValueWithoutResponse,true,false,https://developer.mozilla.org/en-US/docs/Web/API/BluetoothRemoteGATTCharacteristic/writeValueWithoutResponse
CanvasRenderingContext2D.beginLayer,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CanvasRenderingContext2D/beginLayer
CanvasRenderingContext2D.endLayer,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CanvasRenderingContext2D/endLayer
ImageBitmapRenderingContext.canvas,true,false,https://developer.mozilla.org/en-US/docs/Web/API/ImageBitmapRenderingContext/canvas
ContentIndexEvent.id,false,false,https://developer.mozilla.org/en-US/docs/Web/API/ContentIndexEvent/id
AuthenticatorAttestationResponse.getAuthenticatorData,true,false,https://developer.mozilla.org/en-US/docs/Web/API/AuthenticatorAttestationResponse/getAuthenticatorData
AuthenticatorAttestationResponse.getPublicKey,true,false,https://developer.mozilla.org/en-US/docs/Web/API/AuthenticatorAttestationResponse/getPublicKey
AuthenticatorAttestationResponse.getPublicKeyAlgorithm,true,false,https://developer.mozilla.org/en-US/docs/Web/API/AuthenticatorAttestationResponse/getPublicKeyAlgorithm
CredentialsContainer.conditionalMediationSupported,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CredentialsContainer/conditionalMediationSupported
Crypto.randomUUID,false,false,https://developer.mozilla.org/en-US/docs/Web/API/Crypto/randomUUID
TextDecoder.fatal,true,false,https://developer.mozilla.org/docs/Web/API/TextDecoder/fatal
TextDecoder.ignoreBOM,true,false,https://developer.mozilla.org/docs/Web/API/TextDecoder/ignoreBOM
MediaKeys.getStatusForPolicy,false,false,https://developer.mozilla.org/en-US/docs/Web/API/MediaKeys/getStatusForPolicy
FileSystemFileHandle.createSyncAccessHandle,false,false,https://developer.mozilla.org/en-US/docs/Web/API/FileSystemFileHandle/createSyncAccessHandle
FileSystemHandle.remove,false,false,https://developer.mozilla.org/en-US/docs/Web/API/FileSystemHandle/remove
Gamepad.vibrationActuator,true,false,https://developer.mozilla.org/en-US/docs/Web/API/Gamepad/vibrationActuator
GamepadButton.touched,true,false,https://developer.mozilla.org/docs/Web/API/GamepadButton/touched
GamepadHapticActuator.playEffect,true,false,https://developer.mozilla.org/en-US/docs/Web/API/GamepadHapticActuator/playEffect
GamepadHapticActuator.reset,true,false,https://developer.mozilla.org/en-US/docs/Web/API/GamepadHapticActuator/reset
HID.getDevices,true,false,https://developer.mozilla.org/docs/Web/API/HID/getDevices
HID.onconnect,true,false,https://developer.mozilla.org/docs/Web/API/HID/onconnect
HID.ondisconnect,true,false,https://developer.mozilla.org/docs/Web/API/HID/ondisconnect
HID.requestDevice,true,false,https://developer.mozilla.org/docs/Web/API/HID/requestDevice
IDBVersionChangeEvent.dataLoss,false,false,https://developer.mozilla.org/en-US/docs/Web/API/IDBVersionChangeEvent/dataLoss
IDBVersionChangeEvent.dataLossMessage,false,false,https://developer.mozilla.org/en-US/docs/Web/API/IDBVersionChangeEvent/dataLossMessage
CanvasCaptureMediaStreamTrack.,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CanvasCaptureMediaStreamTrack/
MediaRecorder.audioBitrateMode,false,false,https://developer.mozilla.org/en-US/docs/Web/API/MediaRecorder/audioBitrateMode
MediaSession.setCameraActive,false,false,https://developer.mozilla.org/en-US/docs/Web/API/MediaSession/setCameraActive
MediaSession.setMicrophoneActive,false,false,https://developer.mozilla.org/en-US/docs/Web/API/MediaSession/setMicrophoneActive
MediaSource.onsourceclose,true,false,https://developer.mozilla.org/docs/Web/API/MediaSource/onsourceclose
MediaSource.onsourceended,true,false,https://developer.mozilla.org/docs/Web/API/MediaSource/onsourceended
MediaSource.onsourceopen,true,false,https://developer.mozilla.org/docs/Web/API/MediaSource/onsourceopen
SourceBuffer.appendEncodedChunks,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SourceBuffer/appendEncodedChunks
SourceBuffer.onupdateend,true,false,https://developer.mozilla.org/docs/Web/API/SourceBuffer/onupdateend
SourceBuffer.onupdatestart,true,false,https://developer.mozilla.org/docs/Web/API/SourceBuffer/onupdatestart
SourceBuffer.onerror,true,false,https://developer.mozilla.org/docs/Web/API/SourceBuffer/onerror
SourceBuffer.onabort,true,false,https://developer.mozilla.org/docs/Web/API/SourceBuffer/onabort
SourceBuffer.onupdate,true,false,https://developer.mozilla.org/docs/Web/API/SourceBuffer/onupdate
SourceBufferList.onaddsourcebuffer,true,false,https://developer.mozilla.org/docs/Web/API/SourceBufferList/onaddsourcebuffer
SourceBufferList.onremovesourcebuffer,true,false,https://developer.mozilla.org/docs/Web/API/SourceBufferList/onremovesourcebuffer
MediaDeviceInfo.toJSON,true,false,https://developer.mozilla.org/docs/Web/API/MediaDeviceInfo/toJSON
MediaDevices.setCaptureHandleConfig,false,false,https://developer.mozilla.org/en-US/docs/Web/API/MediaDevices/setCaptureHandleConfig
MediaStream.onactive,true,false,https://developer.mozilla.org/docs/Web/API/MediaStream/onactive
MediaStream.oninactive,true,false,https://developer.mozilla.org/docs/Web/API/MediaStream/oninactive
MediaStream.removeTrack,true,false,https://developer.mozilla.org/docs/Web/API/MediaStream/removeTrack
MediaStreamTrack.contentHint,true,false,https://developer.mozilla.org/docs/Web/API/MediaStreamTrack/contentHint
MediaStreamTrackEvent.track,true,false,https://developer.mozilla.org/docs/Web/API/MediaStreamTrackEvent/track
OverconstrainedError.message,false,false,https://developer.mozilla.org/en-US/docs/Web/API/OverconstrainedError/message
OverconstrainedError.name,false,false,https://developer.mozilla.org/en-US/docs/Web/API/OverconstrainedError/name
NetworkInformation.ontypechange,true,false,https://developer.mozilla.org/docs/Web/API/NetworkInformation/ontypechange
NDEFMessage.NDEFMessage,true,false,https://developer.mozilla.org/docs/Web/API/NDEFMessage/NDEFMessage
NDEFReadingEvent.NDEFReadingEvent,true,false,https://developer.mozilla.org/docs/Web/API/NDEFReadingEvent/NDEFReadingEvent
NDEFReadingEvent.message,true,false,https://developer.mozilla.org/docs/Web/API/NDEFReadingEvent/message
NDEFReadingEvent.serialNumber,true,false,https://developer.mozilla.org/docs/Web/API/NDEFReadingEvent/serialNumber
NotificationEvent.reply,false,false,https://developer.mozilla.org/en-US/docs/Web/API/NotificationEvent/reply
RTCCertificate.expires,true,false,https://developer.mozilla.org/docs/Web/API/RTCCertificate/expires
RTCDtlsTransport.onerror,true,false,https://developer.mozilla.org/docs/Web/API/RTCDtlsTransport/onerror
RTCDtlsTransport.onstatechange,true,false,https://developer.mozilla.org/docs/Web/API/RTCDtlsTransport/onstatechange
RTCDTMFSender.canInsertDTMF,true,false,https://developer.mozilla.org/docs/Web/API/RTCDTMFSender/canInsertDTMF
RTCError.RTCError,true,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCError/RTCError
RTCError.httpRequestStatusCode,true,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCError/httpRequestStatusCode
